"","coefficient"
"microbiome_Candidatus_Solibacter",0
"microbiome_Candidatus_Stoquefichus",0
"microbiome_Candidatus_Sulcia",0
"microbiome_Candidatus_Symbiobacter",0
"microbiome_Candidatus_Tachikawaea",0
"microbiome_Candidatus_Xiphinematobacter",0
"microbiome_Capnocytophaga",0
"microbiome_Capripoxvirus",0
"microbiome_Carboxydothermus",0
"microbiome_Cardiobacterium",0
"microbiome_Carlavirus",0
"microbiome_Carnimonas",0
"microbiome_Casaltella",0
"microbiome_Castellaniella",0
"microbiome_Catellicoccus",0
"microbiome_Catelliglobosispora",0
"microbiome_Catenovulum",0
"microbiome_Catenulispora",0
"microbiome_Catenuloplanes",0
"microbiome_Catonella",0
"microbiome_Caulimovirus",0
"microbiome_Cavemovirus",0
"microbiome_Cecembia",0
"microbiome_Celeribacter",0
"microbiome_Cellulomonas",0
"microbiome_Cellulosilyticum",0
"microbiome_Cellvibrio",0
"microbiome_Centipeda",0
"microbiome_Cephaloticoccus",0
"microbiome_Cervidpoxvirus",0
"microbiome_Cesiribacter",0
"microbiome_Cetobacterium",0
"microbiome_Chania",0
"microbiome_Chelativorans",0
"microbiome_Chelatococcus",0
"microbiome_Chelonobacter",0
"microbiome_Chitinibacter",0
"microbiome_Chitinilyticum",0
"microbiome_Chitinimonas",0
"microbiome_Chitiniphilus",0
"microbiome_Chitinispirillum",0
"microbiome_Chitinivibrio",0
"microbiome_Chlamydia",0
"microbiome_Chloracidobacterium",0
"microbiome_Chlorobaculum",0
"microbiome_Chloroflexus",0
"microbiome_Chlorogloeopsis",0
"microbiome_Chloroherpeton",0
"microbiome_Chlorovirus",0
"microbiome_Chondromyces",0
"microbiome_Christensenella",0
"microbiome_Chromobacterium",0
"microbiome_Chromohalobacter",0
"microbiome_Chroococcidiopsis",0
"microbiome_Chrysiogenes",0
"microbiome_Chthonomonas",0
"microbiome_Citreicella",0
"microbiome_Citricoccus",0
"microbiome_Citrobacter",0
"microbiome_Citromicrobium",0
"microbiome_Clavibacter",0
"microbiome_Cloacibacillus",0
"microbiome_Closterovirus",0
"microbiome_Cobetia",0
"microbiome_Cohnella",0
"microbiome_Coleofasciculus",0
"microbiome_Collimonas",0
"microbiome_Collinsella",0
"microbiome_Colwellia",0
"microbiome_Comovirus",0
"microbiome_Conexibacter",0
"microbiome_Confluentimicrobium",0
"microbiome_Congregibacter",0
"microbiome_Coprobacillus",0
"microbiome_Coprobacter",0
"microbiome_Coprococcus",0
"microbiome_Coprothermobacter",0
"microbiome_Coraliomargarita",0
"microbiome_Corallococcus",0
"microbiome_Coriobacterium",0
"microbiome_Cosenzaea",0
"microbiome_Cp220likevirus",0
"microbiome_Crenobacter",0
"microbiome_Criblamydia",0.516845772570903
"microbiome_Crinivirus",0
"microbiome_Cripavirus",0
"microbiome_Croceibacter",0
"microbiome_Croceicoccus",0
"microbiome_Crocinitomix",0
"microbiome_Crocosphaera",0
"microbiome_Cronobacter",0
"microbiome_Cryobacterium",0
"microbiome_Cryocola",0
"microbiome_Cryptobacterium",0
"microbiome_Cryptosporangium",0
"microbiome_Cucumibacter",0
"microbiome_Cucumovirus",0
"microbiome_Cyanobacterium",0
"microbiome_Cyanobium",0
"microbiome_Cyclobacterium",0
"microbiome_Cycloclasticus",0
"microbiome_Cylindrospermopsis",0
"microbiome_Cytomegalovirus",0
"microbiome_Dactylococcopsis",0
"microbiome_Dactylosporangium",0
"microbiome_Dasania",0
"microbiome_Dechloromonas",0
"microbiome_Deefgea",0
"microbiome_Deferribacter",0
"microbiome_Deferrisoma",0
"microbiome_Defluviimonas",0
"microbiome_Defluviitoga",0
"microbiome_Dehalococcoides",0
"microbiome_Dehalogenimonas",0
"microbiome_Deltabaculovirus",0
"microbiome_Demequina",0
"microbiome_Demetria",0
"microbiome_Denitrobacterium",0
"microbiome_Denitrovibrio",0
"microbiome_Dermabacter",0
"microbiome_Dermacoccus",0
"microbiome_Dermatophilus",0
"microbiome_Derxia",0
"microbiome_Desmospora",0
"microbiome_Desulfarculus",0
"microbiome_Desulfatibacillum",0
"microbiome_Desulfatiglans",0
"microbiome_Desulfatirhabdium",0
"microbiome_Desulfatitalea",0
"microbiome_Desulfitibacter",0
"microbiome_Desulfobacca",0
"microbiome_Desulfobacter",0
"microbiome_Desulfobacula",0
"microbiome_Desulfobulbus",0
"microbiome_Desulfocapsa",0
"microbiome_Desulfocarbo",0
"microbiome_Desulfococcus",0
"microbiome_Desulfocurvus",0
"microbiome_Desulfohalobium",0
"microbiome_Desulfomicrobium",0
"microbiome_Desulfomonile",0
"microbiome_Desulfonatronospira",0
"microbiome_Desulfonatronovibrio",0
"microbiome_Desulfonatronum",0
"microbiome_Desulforegula",0
"microbiome_Desulfosarcina",0
"microbiome_Desulfospira",0
"microbiome_Desulfotalea",0
"microbiome_Desulfotomaculum",0
"microbiome_Desulfovermiculus",0
"microbiome_Desulfovibrio",0
"microbiome_Desulfurella",0
"microbiome_Desulfurispirillum",0
"microbiome_Desulfurispora",0
"microbiome_Desulfurivibrio",0
"microbiome_Desulfurobacterium",0
"microbiome_Desulfuromonas",0
"microbiome_Dethiobacter",0
"microbiome_Dethiosulfatarculus",0
"microbiome_Dethiosulfovibrio",0
"microbiome_Dialister",0
"microbiome_Diaphorobacter",0
"microbiome_Dichelobacter",0
"microbiome_Dicipivirus",0
"microbiome_Dickeya",0
"microbiome_Dictyoglomus",0
"microbiome_Dielma",0
"microbiome_Dinoroseobacter",0
"microbiome_Diplosphaera",0
"microbiome_Dokdonella",0
"microbiome_Dolichospermum",0
"microbiome_Dolosigranulum",0
"microbiome_Domibacillus",0
"microbiome_Dongia",0
"microbiome_Dorea",0
"microbiome_Draconibacterium",0
"microbiome_Dyella",0
"microbiome_Dyopipapillomavirus",0
"microbiome_Echinicola",0
"microbiome_Ectothiorhodospira",0
"microbiome_Effusibacillus",0
"microbiome_Eggerthella",0
"microbiome_Eggerthia",0
"microbiome_Ehrlichia",0
"microbiome_Eikenella",0
"microbiome_Elioraea",0
"microbiome_Elizabethkingia",0
"microbiome_Elusimicrobium",0
"microbiome_Emaravirus",0
"microbiome_Emticicia",0
"microbiome_Endomicrobium",0
"microbiome_Endornavirus",0
"microbiome_Enorma",0
"microbiome_Enteractinococcus",0
"microbiome_Enterococcus",0
"microbiome_Enterorhabdus",0
"microbiome_Enterovirus",0
"microbiome_Entomoplasma",0
"microbiome_Epilithonimonas",0
"microbiome_Epulopiscium",0
"microbiome_Eremococcus",0
"microbiome_Erwinia",0
"microbiome_Erysipelatoclostridium",0
"microbiome_Erythrobacter",0
"microbiome_Ethanoligenens",0
"microbiome_Eubacterium",0
"microbiome_Eudoraea",0
"microbiome_Euryhalocaulis",0
"microbiome_Ewingella",0
"microbiome_Exiguobacterium",0
"microbiome_Fabavirus",0
"microbiome_Faecalibacterium",0
"microbiome_Faecalibaculum",0
"microbiome_Faecalicoccus",0
"microbiome_Falsirhodobacter",0
"microbiome_Fangia",0
"microbiome_Ferrimicrobium",0
"microbiome_Ferrimonas",0
"microbiome_Ferriphaselus",0
"microbiome_Ferroplasma",0
"microbiome_Ferrovum",0
"microbiome_Fervidicella",0
"microbiome_Fervidobacterium",0
"microbiome_Fibrella",0
"microbiome_Fibrobacter",0
"microbiome_Fictibacillus",0
"microbiome_Filifactor",0
"microbiome_Filomicrobium",0
"microbiome_Fimbriimonas",0
"microbiome_Finegoldia",0
"microbiome_Flagellimonas",0
"microbiome_Flammeovirga",0
"microbiome_Flaviflexus",0
"microbiome_Flavihumibacter",0
"microbiome_Flaviramulus",0
"microbiome_Flavisolibacter",0
"microbiome_Flavivirus",0
"microbiome_Flavonifractor",0
"microbiome_Flectobacillus",0
"microbiome_Flexibacter",0
"microbiome_Flexilinea",0
"microbiome_Flexistipes",0
"microbiome_Flexithrix",0
"microbiome_Fluoribacter",0
"microbiome_Fluviicola",0
"microbiome_Fodinicurvata",0
"microbiome_Francisella",0
"microbiome_Franconibacter",0
"microbiome_Frankia",0
"microbiome_Frateuria",0
"microbiome_Frigoribacterium",0
"microbiome_Frischella",0
"microbiome_Frondihabitans",0
"microbiome_Fructobacillus",0
"microbiome_Fulvimarina",0
"microbiome_Fulvivirga",0
"microbiome_Furovirus",0
"microbiome_Gaetbulibacter",0
"microbiome_Galbibacter",0
"microbiome_Gallaecimonas",0
"microbiome_Gallibacterium",0
"microbiome_Gallionella",0
"microbiome_Gammacoronavirus",0
"microbiome_Gammapapillomavirus",0
"microbiome_Gammaretrovirus",0
"microbiome_Gammatorquevirus",0
"microbiome_Gayadomonas",0
"microbiome_Geminicoccus",0
"microbiome_Geminocystis",0
"microbiome_Gemmata",0
"microbiome_Gemmatimonas",0
"microbiome_Gemmatirosa",0
"microbiome_Gemmobacter",0
"microbiome_Geobacillus",0
"microbiome_Geobacter",0
"microbiome_Geofilum",0
"microbiome_Geoglobus",0
"microbiome_Geopsychrobacter",0
"microbiome_Geothrix",0
"microbiome_Geovibrio",0
"microbiome_Gilliamella",0
"microbiome_Gimesia",0
"microbiome_Gloeobacter",0
"microbiome_Gluconacetobacter",0
"microbiome_Glycomyces",0
"microbiome_Gordonia",0
"microbiome_Gordonibacter",0
"microbiome_Gottschalkia",0
"microbiome_Gracilibacillus",0
"microbiome_Gracilimonas",0
"microbiome_Gramella",0
"microbiome_Granulibacter",0
"microbiome_Granulicatella",0
"microbiome_Granulicella",0
"microbiome_Granulicoccus",0
"microbiome_Grimontia",0
"microbiome_Gryllotalpicola",0
"microbiome_Gulosibacter",0
"microbiome_Gynuella",0
"microbiome_Haematobacter",0
"microbiome_Haematospirillum",0
"microbiome_Haemophilus",0
"microbiome_Hafnia",0
"microbiome_Hahella",0
"microbiome_Halalkalibacillus",0
"microbiome_Halalkalicoccus",0
"microbiome_Halanaeroarchaeum",0
"microbiome_Halanaerobium",0
"microbiome_Halapricum",0
"microbiome_Halarchaeum",0
"microbiome_Haliangium",0
"microbiome_Halioglobus",0
"microbiome_Haliscomenobacter",0
"microbiome_Hallella",0
"microbiome_Haloarcula",0
"microbiome_Halobacillus",0
"microbiome_Halobacteriovorax",0
"microbiome_Halobacterium",0
"microbiome_Halobacteroides",0
"microbiome_Halobellus",0
"microbiome_Halococcus",0
"microbiome_Halocynthiibacter",0
"microbiome_Haloferula",0
"microbiome_Haloglycomyces",0
"microbiome_Halogranum",0
"microbiome_Halolactibacillus",0
"microbiome_Halolamina",0
"microbiome_Halomicrobium",0
"microbiome_Halomonas",0
"microbiome_Halonatronum",0
"microbiome_Halopiger",0
"microbiome_Haloplasma",0
"microbiome_Halorhabdus",0
"microbiome_Halorhodospira",0
"microbiome_Halorubrum",0
"microbiome_Halosimplex",0
"microbiome_Halostagnicola",0
"microbiome_Halotalea",0
"microbiome_Haloterrigena",0
"microbiome_Halothermothrix",0
"microbiome_Halothiobacillus",0
"microbiome_Halovivax",0
"microbiome_Hamadaea",0
"microbiome_Hapalosiphon",0
"microbiome_Hassallia",0
"microbiome_Helcobacillus",0
"microbiome_Helcococcus",0
"microbiome_Helicobacter",0
"microbiome_Heliobacterium",0
"microbiome_Hellea",0
"microbiome_Henriciella",0
"microbiome_Hepacivirus",0
"microbiome_Hepatovirus",0
"microbiome_Herbiconiux",0
"microbiome_Herbidospora",0
"microbiome_Higrevirus",0
"microbiome_Hippea",0
"microbiome_Hirschia",0
"microbiome_Histophilus",0
"microbiome_Holdemanella",0
"microbiome_Holdemania",0
"microbiome_Holophaga",0
"microbiome_Holospora",0
"microbiome_Hordeivirus",0
"microbiome_Hoyosella",0
"microbiome_Humibacter",0
"microbiome_Hydrocarboniphaga",0
"microbiome_Hydrogenibacillus",0
"microbiome_Hydrogenivirga",0
"microbiome_Hydrogenobacter",0
"microbiome_Hydrogenophaga",0
"microbiome_Hydrogenovibrio",0
"microbiome_Hylemonella",0
"microbiome_Hymenobacter",0
"microbiome_Hyphomicrobium",0
"microbiome_Hyphomonas",0
"microbiome_Hypovirus",0
"microbiome_I3likevirus",0
"microbiome_Ichnovirus",0
"microbiome_Ideonella",0
"microbiome_Iflavirus",0
"microbiome_Ignatzschineria",0
"microbiome_Ignavibacterium",0
"microbiome_Ignicoccus",0
"microbiome_Ilarvirus",0
"microbiome_Ilumatobacter",0
"microbiome_Ilyobacter",0
"microbiome_Indibacter",0
"microbiome_Influenzavirus_C",0
"microbiome_Inquilinus",0
"microbiome_Intestinibacter",0
"microbiome_Intestinimonas",0
"microbiome_Intrasporangium",0
"microbiome_Isavirus",0
"microbiome_Isoptericola",0
"microbiome_Isosphaera",0
"microbiome_Jejuia",0
"microbiome_Jeotgalibacillus",0
"microbiome_Jeotgalicoccus",0
"microbiome_Jiangella",0
"microbiome_Johnsonella",0
"microbiome_Jonesia",0
"microbiome_Jonquetella",0
"microbiome_Joostella",0
"microbiome_Kaistia",0
"microbiome_Kallipyga",0
"microbiome_Kamptonema",0
"microbiome_Kandleria",0
"microbiome_Kangiella",0
"microbiome_Kerstersia",0
"microbiome_Ketogulonicigenium",0
"microbiome_Kibdelosporangium",0
"microbiome_Kiloniella",0
"microbiome_Kineococcus",0
"microbiome_Kineosphaera",0
"microbiome_Kineosporia",0
"microbiome_Kinetoplastibacterium",0
"microbiome_Kitasatospora",0
"microbiome_Klebsiella",0
"microbiome_Kluyvera",0
"microbiome_Knoellia",0
"microbiome_Kobuvirus",0
"microbiome_Komagataeibacter",0
"microbiome_Kordiimonas",0
"microbiome_Kosakonia",0
"microbiome_Kosmotoga",0
"microbiome_Kozakia",0
"microbiome_Kribbella",0
"microbiome_Kurthia",0
"microbiome_Kushneria",0
"microbiome_Kutzneria",0
"microbiome_Kyrpidia",0
"microbiome_Kytococcus",0
"microbiome_L5likevirus",0
"microbiome_Labilithrix",0
"microbiome_Labrenzia",0
"microbiome_Lachnobacterium",0
"microbiome_Lachnoclostridium",0
"microbiome_Lacimicrobium",0
"microbiome_Lactobacillus",0
"microbiome_Lambdalikevirus",0
"microbiome_Lambdapapillomavirus",0
"microbiome_Lampropedia",0
"microbiome_Laribacter",0
"microbiome_Lautropia",0
"microbiome_Lawsonella",0
"microbiome_Lawsonia",0
"microbiome_Leadbetterella",0
"microbiome_Lebetimonas",0
"microbiome_Lechevalieria",0
"microbiome_Leeia",0
"microbiome_Leeuwenhoekiella",0
"microbiome_Legionella",0
"microbiome_Leifsonia",0
"microbiome_Leisingera",0
"microbiome_Lelliottia",0
"microbiome_Leminorella",0
"microbiome_Lentibacillus",0
"microbiome_Lentimicrobium",0
"microbiome_Lentisphaera",0
"microbiome_Lentivirus",0
"microbiome_Lentzea",0
"microbiome_Leporipoxvirus",0
"microbiome_Leptolinea",0
"microbiome_Leptonema",0
"microbiome_Leptospira",0
"microbiome_Leptospirillum",0
"microbiome_Leucobacter",0
"microbiome_Leuconostoc",0
"microbiome_Leucothrix",0
"microbiome_Levilinea",0
"microbiome_Lewinella",0
"microbiome_Limnochorda",0
"microbiome_Limnohabitans",0
"microbiome_Listeria",0
"microbiome_Litoreibacter",0
"microbiome_Loktanella",0
"microbiome_Longilinea",0
"microbiome_Longispora",0
"microbiome_Luminiphilus",0
"microbiome_Lunatimonas",0
"microbiome_Luteibacter",0
"microbiome_Luteimonas",0
"microbiome_Luteipulveratus",0
"microbiome_Lutibaculum",0
"microbiome_Lymphocryptovirus",0
"microbiome_Lysinimicrobium",0
"microbiome_Lysobacter",0
"microbiome_Macrococcus",0
"microbiome_Mageeibacillus",0
"microbiome_Magnetococcus",0
"microbiome_Magnetospira",0
"microbiome_Magnetospirillum",0
"microbiome_Mahella",0
"microbiome_Mamastrovirus",0
"microbiome_Mangrovibacter",0
"microbiome_Mangrovimonas",0
"microbiome_Mannheimia",0
"microbiome_Mardivirus",0
"microbiome_Maribacter",0
"microbiome_Maribius",0
"microbiome_Maricaulis",0.0272278740910712
"microbiome_Marichromatium",0
"microbiome_Marinagarivorans",0
"microbiome_Marinifilum",0
"microbiome_Marinilabilia",0
"microbiome_Marinimicrobium",0
"microbiome_Mariniradius",0
"microbiome_Marinithermus",0
"microbiome_Marinitoga",0
"microbiome_Marinobacter",0
"microbiome_Marinobacterium",0
"microbiome_Marinococcus",0
"microbiome_Marinomonas",0
"microbiome_Marinospirillum",0
"microbiome_Marinovum",0
"microbiome_Mariprofundus",0
"microbiome_Maritalea",0
"microbiome_Maritimibacter",0
"microbiome_Marivirga",0
"microbiome_Marmoricola",0
"microbiome_Martelella",0
"microbiome_Marvinbryantia",0
"microbiome_Mastadenovirus",0
"microbiome_Mastigocladopsis",0
"microbiome_Mastigocoleus",0
"microbiome_Megamonas",0
"microbiome_Meganema",0
"microbiome_Meiothermus",0
"microbiome_Melioribacter",0
"microbiome_Melissococcus",0
"microbiome_Mesoaciditoga",0
"microbiome_Mesonia",0
"microbiome_Mesoplasma",0
"microbiome_Mesotoga",0
"microbiome_Metallosphaera",0
"microbiome_Methanobacterium",0
"microbiome_Methanobrevibacter",0
"microbiome_Methanocella",0
"microbiome_Methanoculleus",0
"microbiome_Methanofollis",0
"microbiome_Methanolacinia",0
"microbiome_Methanolinea",0
"microbiome_Methanomassiliicoccus",0
"microbiome_Methanosaeta",0
"microbiome_Methanosphaera",0
"microbiome_Methanosphaerula",0
"microbiome_Methanospirillum",0
"microbiome_Methanothermobacter",0
"microbiome_Methanothermus",0
"microbiome_Methanotorris",0
"microbiome_Methermicoccus",0
"microbiome_Methylacidiphilum",0
"microbiome_Methylibium",0
"microbiome_Methylobacillus",0
"microbiome_Methylobacter",0
"microbiome_Methylocaldum",0
"microbiome_Methyloceanibacter",0
"microbiome_Methylocella",0
"microbiome_Methylococcus",0
"microbiome_Methyloferula",0
"microbiome_Methylohalobius",0
"microbiome_Methylomarinum",0
"microbiome_Methylomicrobium",0
"microbiome_Methylomonas",0
"microbiome_Methylophaga",0
"microbiome_Methylopila",0
"microbiome_Methylosarcina",0
"microbiome_Methylosinus",0
"microbiome_Methylotenera",0
"microbiome_Methylovorus",0
"microbiome_Methylovulum",0
"microbiome_Micavibrio",0
"microbiome_Microbispora",0
"microbiome_Microchaete",0
"microbiome_Micromonospora",0
"microbiome_Microscilla",0
"microbiome_Microterricola",0
"microbiome_Microtetraspora",0
"microbiome_Microvirga",0
"microbiome_Microvirgula",0
"microbiome_Microvirus",0
"microbiome_Mimivirus",0
"microbiome_Mitsuaria",0
"microbiome_Mitsuokella",0
"microbiome_Mizugakiibacter",0
"microbiome_Mobilicoccus",0
"microbiome_Modestobacter",0
"microbiome_Mogibacterium",0
"microbiome_Molluscipoxvirus",0
"microbiome_Moorella",0
"microbiome_Morococcus",0
"microbiome_Mucinivorans",0
"microbiome_Mucispirillum",0.00181582241361665
"microbiome_Muribacter",0
"microbiome_Muricauda",0
"microbiome_Muromegalovirus",0
"microbiome_Muscavirus",0
"microbiome_Mycetocola",0
"microbiome_Mycoplasma",0
"microbiome_Myxococcus",0
"microbiome_Myxosarcina",0
"microbiome_N4likevirus",0
"microbiome_Nafulsella",0
"microbiome_Nakamurella",0
"microbiome_Narnavirus",0
"microbiome_Natranaerobius",0
"microbiome_Natronobacterium",0
"microbiome_Natronococcus",0
"microbiome_Natronolimnobius",0
"microbiome_Natronomonas",0
"microbiome_Natronorubrum",0
"microbiome_Nautella",0
"microbiome_Nautilia",0
"microbiome_Neisseria",0
"microbiome_Neorhizobium",0
"microbiome_Neorickettsia",0
"microbiome_Neosynechococcus",0
"microbiome_Nepovirus",0
"microbiome_Neptunomonas",0
"microbiome_Nereida",0
"microbiome_Nesiotobacter",0
"microbiome_Nesterenkonia",0
"microbiome_Niabella",0
"microbiome_Nisaea",0
"microbiome_Nitratifractor",0
"microbiome_Nitratireductor",0
"microbiome_Nitratiruptor",0.0250817402795606
"microbiome_Nitriliruptor",0
"microbiome_Nitrincola",0
"microbiome_Nitritalea",0
"microbiome_Nitrobacter",0
"microbiome_Nitrosococcus",0
"microbiome_Nitrosopumilus",0
"microbiome_Nitrososphaera",0
"microbiome_Nitrosospira",0
"microbiome_Nitrospina",0
"microbiome_Nitrospira",0
"microbiome_Nocardia",0
"microbiome_Nocardioides",0
"microbiome_Nocardiopsis",0
"microbiome_Nonlabens",0
"microbiome_Nonomuraea",0
"microbiome_Nostoc",0
"microbiome_Noviherbaspirillum",0
"microbiome_Novispirillum",0
"microbiome_Nyavirus",0
"microbiome_Obesumbacterium",0
"microbiome_Oblitimonas",0
"microbiome_Oceanibaculum",0
"microbiome_Oceanicaulis",0
"microbiome_Oceanicola",0
"microbiome_Oceanimonas",0
"microbiome_Oceaniovalibus",0
"microbiome_Oceanithermus",0
"microbiome_Oceanobacillus",0
"microbiome_Oceanospirillum",0
"microbiome_Octadecabacter",0
"microbiome_Oerskovia",0
"microbiome_Oleiagrimonas",0
"microbiome_Oleiphilus",0
"microbiome_Oligella",0
"microbiome_Oligotropha",0
"microbiome_Olleya",0
"microbiome_Olsenella",0
"microbiome_Omegapapillomavirus",0
"microbiome_Opitutus",0
"microbiome_Orenia",0
"microbiome_Oribacterium",0
"microbiome_Ornatilinea",0
"microbiome_Ornithinibacillus",0
"microbiome_Ornithinimicrobium",0
"microbiome_Ornithobacterium",0
"microbiome_Orthobunyavirus",0
"microbiome_Orthohepadnavirus",0
"microbiome_Orthopoxvirus",0
"microbiome_Oscillochloris",0
"microbiome_Ostreavirus",0
"microbiome_Ottowia",0
"microbiome_Owenweeksia",0
"microbiome_Oxobacter",0
"microbiome_Paenarthrobacter",0
"microbiome_Paeniclostridium",0
"microbiome_Paeniglutamicibacter",0
"microbiome_Paenirhodobacter",0
"microbiome_Palaeococcus",0
"microbiome_Paludibacter",0
"microbiome_Paludibacterium",0
"microbiome_Pandoraea",0
"microbiome_Pantoea",0
"microbiome_Parabacteroides",0
"microbiome_Paraclostridium",0
"microbiome_Paramesorhizobium",0
"microbiome_Paraoerskovia",0
"microbiome_Parapoxvirus",0
"microbiome_Pararhodospirillum",0
"microbiome_Parascardovia",0
"microbiome_Parvibaculum",0
"microbiome_Parvimonas",0
"microbiome_Parvularcula",0
"microbiome_Pasteurella",0
"microbiome_Paucibacter",0
"microbiome_Paucisalibacillus",0
"microbiome_Pecluvirus",0
"microbiome_Pediococcus",0
"microbiome_Pedosphaera",0
"microbiome_Pelagibaca",0
"microbiome_Pelagibacterium",0
"microbiome_Pelistega",0
"microbiome_Pelobacter",0
"microbiome_Pelodictyon",0
"microbiome_Pelosinus",0
"microbiome_Peptoclostridium",0
"microbiome_Peptoniphilus",0
"microbiome_Peptostreptococcus",0
"microbiome_Perlucidibaca",0
"microbiome_Persephonella",0
"microbiome_Pestivirus",0
"microbiome_Phaeodactylibacter",0
"microbiome_Phaeospirillum",0
"microbiome_Phascolarctobacterium",0
"microbiome_Phaseolibacter",0
"microbiome_Phenylobacterium",0
"microbiome_Phi29likevirus",0
"microbiome_Phikmvlikevirus",0
"microbiome_Phikzlikevirus",0
