"","coefficient"
"microbiome_Herbidospora",0
"microbiome_Higrevirus",0
"microbiome_Hippea",0
"microbiome_Hirschia",0
"microbiome_Histophilus",0
"microbiome_Holdemanella",0
"microbiome_Holdemania",0
"microbiome_Holophaga",0
"microbiome_Holospora",0
"microbiome_Hordeivirus",0
"microbiome_Hoyosella",0
"microbiome_Humibacter",0
"microbiome_Hydrocarboniphaga",0
"microbiome_Hydrogenibacillus",0
"microbiome_Hydrogenivirga",0
"microbiome_Hydrogenobacter",0
"microbiome_Hydrogenophaga",0
"microbiome_Hydrogenovibrio",0
"microbiome_Hylemonella",0
"microbiome_Hymenobacter",0
"microbiome_Hyphomicrobium",0
"microbiome_Hyphomonas",0
"microbiome_Hypovirus",0
"microbiome_I3likevirus",0
"microbiome_Ichnovirus",0
"microbiome_Ideonella",0
"microbiome_Iflavirus",0
"microbiome_Ignatzschineria",0
"microbiome_Ignavibacterium",0
"microbiome_Ignicoccus",0
"microbiome_Ilarvirus",0
"microbiome_Ilumatobacter",0
"microbiome_Ilyobacter",0
"microbiome_Indibacter",0
"microbiome_Influenzavirus_C",0
"microbiome_Inquilinus",0
"microbiome_Intestinibacter",0
"microbiome_Intestinimonas",0
"microbiome_Intrasporangium",0
"microbiome_Isavirus",0
"microbiome_Isoptericola",0
"microbiome_Isosphaera",0
"microbiome_Jejuia",0
"microbiome_Jeotgalibacillus",0
"microbiome_Jeotgalicoccus",0
"microbiome_Jiangella",0
"microbiome_Johnsonella",0
"microbiome_Jonesia",0
"microbiome_Jonquetella",0
"microbiome_Joostella",0
"microbiome_Kaistia",0
"microbiome_Kallipyga",0
"microbiome_Kamptonema",0
"microbiome_Kandleria",0
"microbiome_Kangiella",0
"microbiome_Kerstersia",0
"microbiome_Ketogulonicigenium",0
"microbiome_Kibdelosporangium",0
"microbiome_Kiloniella",0
"microbiome_Kineococcus",0
"microbiome_Kineosphaera",0
"microbiome_Kineosporia",0
"microbiome_Kinetoplastibacterium",0
"microbiome_Kitasatospora",0
"microbiome_Klebsiella",0
"microbiome_Kluyvera",0
"microbiome_Knoellia",0
"microbiome_Kobuvirus",0
"microbiome_Komagataeibacter",0
"microbiome_Kordiimonas",0
"microbiome_Kosakonia",0
"microbiome_Kosmotoga",0
"microbiome_Kozakia",0
"microbiome_Kribbella",0
"microbiome_Kurthia",0
"microbiome_Kushneria",0
"microbiome_Kutzneria",0
"microbiome_Kyrpidia",0
"microbiome_Kytococcus",0
"microbiome_L5likevirus",0
"microbiome_Labilithrix",0
"microbiome_Labrenzia",0
"microbiome_Lachnobacterium",0
"microbiome_Lachnoclostridium",0
"microbiome_Lacimicrobium",0
"microbiome_Lactobacillus",0
"microbiome_Lambdalikevirus",0
"microbiome_Lambdapapillomavirus",0
"microbiome_Lampropedia",0
"microbiome_Laribacter",0
"microbiome_Lautropia",0
"microbiome_Lawsonella",0
"microbiome_Lawsonia",0
"microbiome_Leadbetterella",0
"microbiome_Lebetimonas",0
"microbiome_Lechevalieria",0
"microbiome_Leeia",0
"microbiome_Leeuwenhoekiella",0
"microbiome_Legionella",0
"microbiome_Leifsonia",0
"microbiome_Leisingera",0
"microbiome_Lelliottia",0
"microbiome_Leminorella",0
"microbiome_Lentibacillus",0
"microbiome_Lentimicrobium",0
"microbiome_Lentisphaera",0
"microbiome_Lentivirus",0
"microbiome_Lentzea",0
"microbiome_Leporipoxvirus",0
"microbiome_Leptolinea",0
"microbiome_Leptonema",0
"microbiome_Leptospira",0
"microbiome_Leptospirillum",0
"microbiome_Leucobacter",0
"microbiome_Leuconostoc",0
"microbiome_Leucothrix",0
"microbiome_Levilinea",0
"microbiome_Lewinella",0
"microbiome_Limnochorda",0
"microbiome_Limnohabitans",0
"microbiome_Listeria",0
"microbiome_Litoreibacter",0
"microbiome_Loktanella",0
"microbiome_Longilinea",0
"microbiome_Longispora",0
"microbiome_Luminiphilus",0
"microbiome_Lunatimonas",0
"microbiome_Luteibacter",0
"microbiome_Luteimonas",0
"microbiome_Luteipulveratus",0
"microbiome_Lutibaculum",0
"microbiome_Lymphocryptovirus",0
"microbiome_Lysinimicrobium",0
"microbiome_Lysobacter",0
"microbiome_Macrococcus",0
"microbiome_Mageeibacillus",0
"microbiome_Magnetococcus",0
"microbiome_Magnetospira",0
"microbiome_Magnetospirillum",0
"microbiome_Mahella",0
"microbiome_Mamastrovirus",0
"microbiome_Mangrovibacter",0
"microbiome_Mangrovimonas",0
"microbiome_Mannheimia",0
"microbiome_Mardivirus",0
"microbiome_Maribacter",0
"microbiome_Maribius",0
"microbiome_Maricaulis",0.0567504943303759
"microbiome_Marichromatium",0
"microbiome_Marinagarivorans",0
"microbiome_Marinifilum",0
"microbiome_Marinilabilia",0
"microbiome_Marinimicrobium",0
"microbiome_Mariniradius",0
"microbiome_Marinithermus",0
"microbiome_Marinitoga",0
"microbiome_Marinobacter",0
"microbiome_Marinobacterium",0
"microbiome_Marinococcus",0
"microbiome_Marinomonas",0
"microbiome_Marinospirillum",0
"microbiome_Marinovum",0
"microbiome_Mariprofundus",0
"microbiome_Maritalea",0
"microbiome_Maritimibacter",0
"microbiome_Marivirga",0
"microbiome_Marmoricola",0
"microbiome_Martelella",0
"microbiome_Marvinbryantia",0
"microbiome_Mastadenovirus",0
"microbiome_Mastigocladopsis",0
"microbiome_Mastigocoleus",0
"microbiome_Megamonas",0
"microbiome_Meganema",0
"microbiome_Meiothermus",0
"microbiome_Melioribacter",0
"microbiome_Melissococcus",0
"microbiome_Mesoaciditoga",0
"microbiome_Mesonia",0
"microbiome_Mesoplasma",0
"microbiome_Mesotoga",0
"microbiome_Metallosphaera",0
"microbiome_Methanobacterium",0
"microbiome_Methanobrevibacter",0
"microbiome_Methanocella",0
"microbiome_Methanoculleus",0
"microbiome_Methanofollis",0
"microbiome_Methanolacinia",0
"microbiome_Methanolinea",0
"microbiome_Methanomassiliicoccus",0
"microbiome_Methanosaeta",0
"microbiome_Methanosphaera",0
"microbiome_Methanosphaerula",0
"microbiome_Methanospirillum",0
"microbiome_Methanothermobacter",0
"microbiome_Methanothermus",0
"microbiome_Methanotorris",0
"microbiome_Methermicoccus",0
"microbiome_Methylacidiphilum",0
"microbiome_Methylibium",0
"microbiome_Methylobacillus",0
"microbiome_Methylobacter",0
"microbiome_Methylocaldum",0
"microbiome_Methyloceanibacter",0
"microbiome_Methylocella",0
"microbiome_Methylococcus",0
"microbiome_Methyloferula",0
"microbiome_Methylohalobius",0
"microbiome_Methylomarinum",0
"microbiome_Methylomicrobium",0
"microbiome_Methylomonas",0
"microbiome_Methylophaga",0
"microbiome_Methylopila",0
"microbiome_Methylosarcina",0
"microbiome_Methylosinus",0
"microbiome_Methylotenera",0
"microbiome_Methylovorus",0
"microbiome_Methylovulum",0
"microbiome_Micavibrio",0
"microbiome_Microbispora",0
"microbiome_Microchaete",0
"microbiome_Micromonospora",0
"microbiome_Microscilla",0
"microbiome_Microterricola",0
"microbiome_Microtetraspora",0
"microbiome_Microvirga",0
"microbiome_Microvirgula",0
"microbiome_Microvirus",0
"microbiome_Mimivirus",0
"microbiome_Mitsuaria",0
"microbiome_Mitsuokella",0
"microbiome_Mizugakiibacter",0
"microbiome_Mobilicoccus",0
"microbiome_Modestobacter",0
"microbiome_Mogibacterium",0
"microbiome_Molluscipoxvirus",0
"microbiome_Moorella",0
"microbiome_Morococcus",0
"microbiome_Mucinivorans",0
"microbiome_Mucispirillum",0.00406023956837227
"microbiome_Muribacter",0
"microbiome_Muricauda",0
"microbiome_Muromegalovirus",0
"microbiome_Muscavirus",0
"microbiome_Mycetocola",0
"microbiome_Mycoplasma",0
"microbiome_Myxococcus",0
"microbiome_Myxosarcina",0
"microbiome_N4likevirus",0
"microbiome_Nafulsella",0
"microbiome_Nakamurella",0
"microbiome_Narnavirus",0
"microbiome_Natranaerobius",0
"microbiome_Natronobacterium",0
"microbiome_Natronococcus",0
"microbiome_Natronolimnobius",0
"microbiome_Natronomonas",0
"microbiome_Natronorubrum",0
"microbiome_Nautella",0
"microbiome_Nautilia",0
"microbiome_Neisseria",0
"microbiome_Neorhizobium",0
"microbiome_Neorickettsia",0
"microbiome_Neosynechococcus",0
"microbiome_Nepovirus",0
"microbiome_Neptunomonas",0
"microbiome_Nereida",0
"microbiome_Nesiotobacter",0
"microbiome_Nesterenkonia",0
"microbiome_Niabella",0
"microbiome_Nisaea",0
"microbiome_Nitratifractor",0
"microbiome_Nitratireductor",0
"microbiome_Nitratiruptor",0.130463061191936
"microbiome_Nitriliruptor",0
"microbiome_Nitrincola",0
"microbiome_Nitritalea",0
"microbiome_Nitrobacter",0
"microbiome_Nitrosococcus",0
"microbiome_Nitrosopumilus",0
"microbiome_Nitrososphaera",0
"microbiome_Nitrosospira",0
"microbiome_Nitrospina",0
"microbiome_Nitrospira",0
"microbiome_Nocardia",0
"microbiome_Nocardioides",0
"microbiome_Nocardiopsis",0
"microbiome_Nonlabens",0
"microbiome_Nonomuraea",0
"microbiome_Nostoc",0
"microbiome_Noviherbaspirillum",0
"microbiome_Novispirillum",0
"microbiome_Nyavirus",0
"microbiome_Obesumbacterium",0
"microbiome_Oblitimonas",0
"microbiome_Oceanibaculum",0
"microbiome_Oceanicaulis",0
"microbiome_Oceanicola",0
"microbiome_Oceanimonas",0
"microbiome_Oceaniovalibus",0
"microbiome_Oceanithermus",0
"microbiome_Oceanobacillus",0
"microbiome_Oceanospirillum",0
"microbiome_Octadecabacter",0
"microbiome_Oerskovia",0
"microbiome_Oleiagrimonas",0
"microbiome_Oleiphilus",0
"microbiome_Oligella",0
"microbiome_Oligotropha",0
"microbiome_Olleya",0
"microbiome_Olsenella",0
"microbiome_Omegapapillomavirus",0
"microbiome_Opitutus",0
"microbiome_Orenia",0
"microbiome_Oribacterium",0
"microbiome_Ornatilinea",0
"microbiome_Ornithinibacillus",0
"microbiome_Ornithinimicrobium",0
"microbiome_Ornithobacterium",0
"microbiome_Orthobunyavirus",0
"microbiome_Orthohepadnavirus",0
"microbiome_Orthopoxvirus",0
"microbiome_Oscillochloris",0
"microbiome_Ostreavirus",0
"microbiome_Ottowia",0
"microbiome_Owenweeksia",0
"microbiome_Oxobacter",0
"microbiome_Paenarthrobacter",0
"microbiome_Paeniclostridium",0
"microbiome_Paeniglutamicibacter",0
"microbiome_Paenirhodobacter",0
"microbiome_Palaeococcus",0
"microbiome_Paludibacter",0
"microbiome_Paludibacterium",0
"microbiome_Pandoraea",0
"microbiome_Pantoea",0
"microbiome_Parabacteroides",0
"microbiome_Paraclostridium",0
"microbiome_Paramesorhizobium",0
"microbiome_Paraoerskovia",0
"microbiome_Parapoxvirus",0
"microbiome_Pararhodospirillum",0
"microbiome_Parascardovia",0
"microbiome_Parvibaculum",0
"microbiome_Parvimonas",0
"microbiome_Parvularcula",0
"microbiome_Pasteurella",0
"microbiome_Paucibacter",0
"microbiome_Paucisalibacillus",0
"microbiome_Pecluvirus",0
"microbiome_Pediococcus",0
"microbiome_Pedosphaera",0
"microbiome_Pelagibaca",0
"microbiome_Pelagibacterium",0
"microbiome_Pelistega",0
"microbiome_Pelobacter",0
"microbiome_Pelodictyon",0
"microbiome_Pelosinus",0
"microbiome_Peptoclostridium",0
"microbiome_Peptoniphilus",0
"microbiome_Peptostreptococcus",0
"microbiome_Perlucidibaca",0
"microbiome_Persephonella",0
"microbiome_Pestivirus",0
"microbiome_Phaeodactylibacter",0
"microbiome_Phaeospirillum",0
"microbiome_Phascolarctobacterium",0
"microbiome_Phaseolibacter",0
"microbiome_Phenylobacterium",0
"microbiome_Phi29likevirus",0
"microbiome_Phikmvlikevirus",0
"microbiome_Phikzlikevirus",0
"microbiome_Phocaeicola",0
"microbiome_Phycicoccus",0
"microbiome_Phycisphaera",0
"microbiome_Picrophilus",0
"microbiome_Pilimelia",0
"microbiome_Pimelobacter",0
"microbiome_Pirellula",0
"microbiome_Piscihepevirus",0
"microbiome_Pithovirus",0
"microbiome_Planctomyces",0
"microbiome_Planctopirus",0
"microbiome_Planktomarina",0
"microbiome_Planktothricoides",0
"microbiome_Planococcus",0
"microbiome_Planomicrobium",0
"microbiome_Planomonospora",0
"microbiome_Plantibacter",0
"microbiome_Pleomorphomonas",0
"microbiome_Plesiocystis",0
"microbiome_Pleurocapsa",0
"microbiome_Pluralibacter",0
"microbiome_Polycyclovorans",0
"microbiome_Polymorphum",0
"microbiome_Polynucleobacter",0
"microbiome_Polyomavirus",0
"microbiome_Pomovirus",0
"microbiome_Pontibacter",0
"microbiome_Ponticaulis",0
"microbiome_Ponticoccus",0
"microbiome_Porphyrobacter",0
"microbiome_Porticoccus",0
"microbiome_Potexvirus",0
"microbiome_Potyvirus",0
"microbiome_Pragia",0
"microbiome_Prasinovirus",0
"microbiome_Prauserella",0
"microbiome_Prevotella",0
"microbiome_Proboscivirus",0
"microbiome_Prochlorococcus",0
"microbiome_Prolixibacter",0
"microbiome_Promicromonospora",0
"microbiome_Propionicicella",0
"microbiome_Propionimicrobium",0
"microbiome_Propionispira",0
"microbiome_Prosthecochloris",0
"microbiome_Prosthecomicrobium",0
"microbiome_Proteiniclasticum",0
"microbiome_Proteiniphilum",0
"microbiome_Proteus",0
"microbiome_Protoparvovirus",0
"microbiome_Prymnesiovirus",0
"microbiome_Pseudacidovorax",0
"microbiome_Pseudaminobacter",0
"microbiome_Pseudarthrobacter",0
"microbiome_Pseudobacteroides",0
"microbiome_Pseudobutyrivibrio",0
"microbiome_Pseudoclavibacter",0
"microbiome_Pseudodonghicola",0.0395149065572293
"microbiome_Pseudoduganella",0
"microbiome_Pseudoflavonifractor",0
"microbiome_Pseudoglutamicibacter",0
"microbiome_Pseudogulbenkiania",0
"microbiome_Pseudohaliea",0
"microbiome_Pseudohongiella",0
"microbiome_Pseudolabrys",0
"microbiome_Pseudonocardia",0
"microbiome_Pseudooceanicola",0
"microbiome_Pseudopedobacter",0
"microbiome_Pseudoramibacter",0
"microbiome_Pseudorhodobacter",0
"microbiome_Pseudorhodoferax",0
"microbiome_Pseudothermotoga",0
"microbiome_Psychrilyobacter",0
"microbiome_Psychrobacillus",0
"microbiome_Psychroserpens",0
"microbiome_Puniceibacterium",0
"microbiome_Pusillimonas",0
"microbiome_Pyramidobacter",0
"microbiome_Pyrinomonas",0
"microbiome_Pyrococcus",0
"microbiome_Pyrodictium",0
"microbiome_Pyrolobus",0
"microbiome_Rahnella",0
"microbiome_Ramlibacter",0
"microbiome_Ranavirus",0
"microbiome_Raoultella",0
"microbiome_Rathayibacter",0
"microbiome_Reinekea",0
"microbiome_Renibacterium",0
"microbiome_Reyranella",0
"microbiome_Rhadinovirus",0
"microbiome_Rheinheimera",0
"microbiome_Rhodobacter",0
"microbiome_Rhodoferax",0
"microbiome_Rhodoluna",0
"microbiome_Rhodonellum",0
"microbiome_Rhodospirillum",0
"microbiome_Rhodothermus",0
"microbiome_Rhodovibrio",0
"microbiome_Richelia",0
"microbiome_Rickettsia",0
"microbiome_Rickettsiella",0
"microbiome_Riemerella",0
"microbiome_Rikenella",0
"microbiome_Risungbinella",0
"microbiome_Robiginitalea",0
"microbiome_Robiginitomaculum",0
"microbiome_Robinsoniella",0
"microbiome_Roseateles",0
"microbiome_Roseburia",0
"microbiome_Roseibacterium",0
"microbiome_Roseibium",0
"microbiome_Roseiflexus",0
"microbiome_Roseivirga",0
"microbiome_Roseivivax",0
"microbiome_Roseobacter",0
"microbiome_Roseovarius",0
"microbiome_Rothia",0
"microbiome_Rouxiella",0
"microbiome_Ruania",0
"microbiome_Rubellimicrobium",0
"microbiome_Rubidibacter",0
"microbiome_Rubinisphaera",0
"microbiome_Rubritalea",0
"microbiome_Rubritepida",0
"microbiome_Rubrivivax",0
"microbiome_Rubrobacter",0
"microbiome_Rubulavirus",0
"microbiome_Rudaea",0
"microbiome_Rudanella",0
"microbiome_Ruegeria",0
"microbiome_Rufibacter",0
"microbiome_Ruminiclostridium",0
"microbiome_Rummeliibacillus",0
"microbiome_Runella",0
"microbiome_Saccharibacillus",0
"microbiome_Saccharibacter",0
"microbiome_Saccharicrinis",0
"microbiome_Saccharomonospora",0
"microbiome_Saccharophagus",0
"microbiome_Saccharopolyspora",0
"microbiome_Saccharospirillum",0
"microbiome_Saccharothrix",0
"microbiome_Sagittula",0
"microbiome_Salegentibacter",0
"microbiome_Salimicrobium",0
"microbiome_Salinarchaeum",0
"microbiome_Salinarimonas",0
"microbiome_Salinibacillus",0
"microbiome_Salinibacter",0
"microbiome_Salinicoccus",0
"microbiome_Salinimicrobium",0
"microbiome_Salinisphaera",0
"microbiome_Salinispira",0
"microbiome_Salinispora",0
"microbiome_Salinivibrio",0
"microbiome_Salipiger",0
"microbiome_Salisaeta",0
"microbiome_Salivirus",0
"microbiome_Salmonella",0
"microbiome_Salsuginibacillus",0
"microbiome_Sandaracinus",0
"microbiome_Sandarakinorhabdus",0
"microbiome_Sanguibacter",0
"microbiome_Sanguibacteroides",0
"microbiome_Sapelovirus",0
"microbiome_Saprospira",0
"microbiome_Scardovia",0
"microbiome_Schleiferia",0
"microbiome_Schlesneria",0
"microbiome_Sciscionella",0
"microbiome_Sclerodarnavirus",0
"microbiome_Sebaldella",0
"microbiome_Sedimenticola",0
"microbiome_Sedimentitalea",0
"microbiome_Sediminibacillus",0
"microbiome_Sediminibacter",0
"microbiome_Sediminibacterium",0
"microbiome_Sediminicola",0
"microbiome_Sediminimonas",0
"microbiome_Segetibacter",0
"microbiome_Segniliparus",0
"microbiome_Selenomonas",0
"microbiome_Sellimonas",0
"microbiome_Senecavirus",0
"microbiome_Senegalimassilia",0
"microbiome_Serinicoccus",0
"microbiome_Serratia",0
"microbiome_Sfi1unalikevirus",0
"microbiome_Sfi21dtunalikevirus",0
"microbiome_Sharpea",0
"microbiome_Shewanella",0
"microbiome_Shigella",0
"microbiome_Shimazuella",0
"microbiome_Shimia",0
"microbiome_Shimwellia",0
"microbiome_Shinella",0
"microbiome_Shuttleworthia",0
"microbiome_Siansivirga",0
"microbiome_Siccibacter",0
"microbiome_Sicinivirus",0
"microbiome_Sideroxydans",0
"microbiome_Silanimonas",0
"microbiome_Silvibacterium",0
"microbiome_Simiduia",0
"microbiome_Simkania",0
"microbiome_Simonsiella",0
"microbiome_Simplexvirus",0
"microbiome_Simplicispira",0
"microbiome_Singulisphaera",0
"microbiome_Sinomonas",0
"microbiome_Sinorhizobium",0
"microbiome_Skermanella",0
"microbiome_Skunalikevirus",0
"microbiome_Slackia",0
"microbiome_Smaragdicoccus",0
"microbiome_Sneathia",0
"microbiome_Sneathiella",0
"microbiome_Snodgrassella",0
"microbiome_Sodalis",0.151520170887298
"microbiome_Solibacillus",0
"microbiome_Solimonas",0
"microbiome_Solitalea",0
"microbiome_Solobacterium",0
"microbiome_Sorangium",0
"microbiome_Sp6likevirus",0
"microbiome_Sphaerobacter",0
"microbiome_Sphaerotilus",0
"microbiome_Sphingorhabdus",0
"microbiome_Spiribacter",0
"microbiome_Spirillospora",0
"microbiome_Spirochaeta",0
"microbiome_Spiroplasma",0
"microbiome_Spirosoma",0
"microbiome_Spo1virus",0
"microbiome_Spongiibacter",0
"microbiome_Sporichthya",0
"microbiome_Sporolactobacillus",0
"microbiome_Sporomusa",0
"microbiome_Sporosarcina",0
"microbiome_Spounalikevirus",0
"microbiome_Stackebrandtia",0
"microbiome_Stanieria",0
"microbiome_Staphylothermus",0
"microbiome_Stappia",0
"microbiome_Starkeya",0
"microbiome_Steroidobacter",0
"microbiome_Stigmatella",0
"microbiome_Stomatobaculum",0
"microbiome_Streptacidiphilus",0
"microbiome_Streptobacillus",0
"microbiome_Streptomonospora",0
"microbiome_Streptomyces",0
"microbiome_Streptosporangium",0
"microbiome_Subdoligranulum",0
"microbiome_Succinimonas",0
"microbiome_Succinispira",0
"microbiome_Succinivibrio",0
"microbiome_Sulfitobacter",0
"microbiome_Sulfobacillus",0
"microbiome_Sulfuricurvum",0
"microbiome_Sulfurihydrogenibium",0
"microbiome_Sulfurimonas",0
"microbiome_Sulfurospirillum",0
"microbiome_Sulfurovum",0
"microbiome_Sunxiuqinia",0
"microbiome_Sutterella",0
"microbiome_Symbiobacterium",0
"microbiome_Synechococcus",0
"microbiome_Synechocystis",0
"microbiome_Synergistes",0
"microbiome_Syntrophobacter",0
"microbiome_Syntrophomonas",0
"microbiome_Syntrophorhabdus",0
"microbiome_Syntrophothermus",0
"microbiome_Syntrophus",0
"microbiome_T4likevirus",0
"microbiome_T5likevirus",0
"microbiome_Tannerella",0
"microbiome_Tanticharoenia",0
"microbiome_Tardiphaga",0
"microbiome_Tateyamaria",0
"microbiome_Tatlockia",0
"microbiome_Tatumella",0
"microbiome_Taupapillomavirus",0
"microbiome_Taylorella",0
"microbiome_Tenacibaculum",0
"microbiome_Tenuivirus",0
"microbiome_Tepidanaerobacter",0
"microbiome_Tepidicaulis",0
"microbiome_Tepidiphilus",0
"microbiome_Terasakiella",0
"microbiome_Terrabacter",0
"microbiome_Terracidiphilus",0
"microbiome_Terracoccus",0
"microbiome_Terribacillus",0
"microbiome_Terriglobus",0
"microbiome_Terrimicrobium",0
"microbiome_Terrimonas",0
"microbiome_Terrisporobacter",0
"microbiome_Tessaracoccus",0
"microbiome_Tetragenococcus",0
"microbiome_Thalassobacillus",0
"microbiome_Thalassobacter",0
"microbiome_Thalassobaculum",0
"microbiome_Thalassobium",0
"microbiome_Thalassobius",0
"microbiome_Thalassolituus",0
"microbiome_Thalassomonas",0
"microbiome_Thalassospira",0
"microbiome_Thalassotalea",0
"microbiome_Thauera",0
"microbiome_Thermacetogenium",0
"microbiome_Thermaerobacter",0
"microbiome_Thermanaerothrix",0
"microbiome_Thermanaerovibrio",0
"microbiome_Thermicanus",0
"microbiome_Thermincola",0
"microbiome_Thermithiobacillus",0
"microbiome_Thermoactinomyces",0
"microbiome_Thermoanaerobacter",0
"microbiome_Thermoanaerobacterium",0
"microbiome_Thermoanaerobaculum",0
"microbiome_Thermobacillus",0
"microbiome_Thermobaculum",0
"microbiome_Thermobifida",0
"microbiome_Thermobispora",0
"microbiome_Thermobrachium",0
"microbiome_Thermococcus",0
"microbiome_Thermocrinis",0
"microbiome_Thermocrispum",0
"microbiome_Thermodesulfatator",0
"microbiome_Thermodesulfobacterium",0
"microbiome_Thermodesulfobium",0
"microbiome_Thermodesulfovibrio",0
"microbiome_Thermomicrobium",0
"microbiome_Thermomonas",0
"microbiome_Thermomonospora",0
"microbiome_Thermonema",0
"microbiome_Thermopetrobacter",0
"microbiome_Thermorudis",0
"microbiome_Thermosediminibacter",0
"microbiome_Thermosinus",0
"microbiome_Thermosipho",0
"microbiome_Thermosulfidibacter",0
"microbiome_Thermosulfurimonas",0
"microbiome_Thermosynechococcus",0
"microbiome_Thermotoga",0
"microbiome_Thermovibrio",0
"microbiome_Thermovirga",0
"microbiome_Thermus",0
"microbiome_Thioalkalimicrobium",0
"microbiome_Thioalkalivibrio",0
"microbiome_Thiobacillus",0
"microbiome_Thiocapsa",0
"microbiome_Thioclava",0
"microbiome_Thiocystis",0
"microbiome_Thioflavicoccus",0
"microbiome_Thiolapillus",0
"microbiome_Thiomicrospira",0
"microbiome_Thiomonas",0
"microbiome_Thioploca",0
"microbiome_Thiorhodospira",0
"microbiome_Thiorhodovibrio",0
"microbiome_Thiothrix",0
"microbiome_Timonella",0
"microbiome_Tistrella",0
"microbiome_Tobamovirus",0
"microbiome_Tolumonas",0
"microbiome_Tomitella",0
"microbiome_Totivirus",0
"microbiome_Treponema",0
"microbiome_Trichovirus",0
"microbiome_Tritimovirus",0
"microbiome_Tropheryma",0
"microbiome_Tropicibacter",0
"microbiome_Truepera",0
"microbiome_Trueperella",0
"microbiome_Tuberibacillus",0
"microbiome_Tunalikevirus",0
"microbiome_Turicella",0
"microbiome_Turicibacter",0
"microbiome_Turneriella",0
"microbiome_Tymovirus",0
"microbiome_Tyzzerella",0
"microbiome_Uliginosibacterium",0
"microbiome_Ulvibacter",0
"microbiome_Ureaplasma",0
"microbiome_Vagococcus",0
"microbiome_Varibaculum",0
"microbiome_Veillonella",0
"microbiome_Ventosimonas",0
"microbiome_Verrucosispora",0
"microbiome_Vesivirus",0
"microbiome_Vibrio",0
"microbiome_Virgibacillus",0
"microbiome_Viridibacillus",0
"microbiome_Vitellibacter",0
"microbiome_Vitreoscilla",0
"microbiome_Vogesella",0
"microbiome_Vulcanisaeta",0
"microbiome_Vulgatibacter",0
"microbiome_Waikavirus",0
"microbiome_Weeksella",0
"microbiome_Wenxinia",0
"microbiome_Wenzhouxiangella",0
"microbiome_Whispovirus",0
"microbiome_Williamsia",0
"microbiome_Wohlfahrtiimonas",0
"microbiome_Wolbachia",0
"microbiome_Wolinella",0
"microbiome_Woodsholea",0
"microbiome_Xanthobacter",0
"microbiome_Xanthomarina",0
"microbiome_Xenococcus",0
"microbiome_Xenophilus",0
"microbiome_Xylanimonas",0
"microbiome_Xylella",0
"microbiome_Xylophilus",0
"microbiome_Yaniella",0
"microbiome_Yatapoxvirus",0
"microbiome_Yokenella",0
"microbiome_Yonghaparkia",0
"microbiome_Youngiibacter",0
"microbiome_Zavarzinella",0
"microbiome_Zhouia",0
"microbiome_Zobellia",0
"microbiome_Zooshikella",0
"microbiome_Zunongwangia",0
